Race_ID,Odds,BSP,Distance_All,Finish_All,Races_All,Odds_Recent,Odds_380,Time_380,Dist_By,y_real,y_pred,y_prob,Position,Finished
934,9.0,11.5,451.61,3.07,93,4.75,5.29,24.3,-1.14,0,0,0.07142640157928734,6,2
935,7.0,12.0,394.12,3.89,34,4.3,4.3,24.78,-6.05,0,0,0.07456992550686481,6,3
936,8.0,15.5,382.42,3.64,60,4.57,4.57,24.38,-2.29,0,0,0.06038332980832091,6,2
937,6.0,9.25,380.0,3.49,13,5.11,5.11,24.56,-4.71,0,0,0.09218400917091346,6,6
938,7.0,11.5,377.6,3.72,100,6.93,6.93,24.61,-7.43,0,0,0.09824575198329474,6,6
939,9.0,13.0,472.89,3.38,37,5.86,4.07,24.05,-4.0,0,0,0.0519615769435581,6,4
940,7.0,8.2,428.95,3.14,76,3.93,3.93,24.21,-5.75,0,0,0.07594911499929402,6,4
941,6.0,9.12,387.06,4.42,68,6.14,6.14,24.69,-3.57,0,0,0.09109642823778484,6,6
942,5.0,9.4,380.0,3.83,41,5.5,5.5,24.57,-5.43,0,0,0.08803591092352624,6,4
943,7.0,13.5,380.0,3.59,64,6.29,6.29,24.45,-4.46,0,0,0.06478285307588166,6,4
944,7.0,11.0,380.0,4.11,61,5.75,5.75,24.71,-4.25,0,0,0.07879363553941689,6,5
945,7.0,10.73,405.62,3.89,29,4.11,4.11,24.5,-5.57,0,0,0.07771072026953074,6,2
946,9.0,15.7,380.0,4.37,22,5.57,5.57,24.88,-5.86,0,0,0.054309661859683674,6,6
947,7.0,21.0,437.14,3.85,42,3.89,3.89,24.63,-6.0,0,0,0.05814757565240906,6,2
948,7.0,18.63,380.0,3.87,136,8.36,8.36,24.86,-6.86,0,0,0.07942659656820686,6,4
949,6.0,8.8,392.95,3.57,73,8.58,8.64,24.04,-4.39,0,0,0.11948337080988296,6,5
950,13.0,16.0,380.0,4.67,10,6.6,6.6,24.9,-5.75,0,0,0.04305288506582935,6,4
951,15.0,24.0,405.41,3.17,46,5.93,6.36,24.22,-3.86,0,0,0.08213502566232872,6,2
952,17.0,34.0,410.85,4.02,26,4.4,4.93,24.31,-1.82,0,0,0.0897386314303909,6,3
953,13.0,17.5,440.78,3.98,92,6.17,5.93,24.1,-3.21,0,0,0.05819751352657537,6,3
954,11.0,12.0,405.71,4.56,7,7.0,7.0,24.45,-6.0,0,0,0.05428693429447964,6,2
955,11.0,15.63,394.59,3.11,130,3.93,3.93,24.26,-3.71,0,0,0.10984418485499878,6,5
956,15.0,24.3,388.7,4.94,46,6.43,6.43,24.67,-5.86,0,0,0.03363811062412008,6,5
957,11.0,23.36,385.29,4.41,51,9.5,6.71,24.59,-8.43,0,0,0.04261068223937071,6,6
958,13.0,21.0,380.0,4.56,30,5.5,5.29,24.71,-5.14,0,0,0.04764391124179114,6,5
959,11.0,15.55,411.55,3.57,142,7.14,7.14,24.39,-5.43,0,0,0.05552370020711213,6,4
960,13.0,14.0,380.0,4.69,36,10.0,10.0,24.82,-6.86,0,0,0.06353210994914309,6,6
961,9.0,17.31,393.85,3.22,137,5.92,5.71,21.03,-13.57,0,0,0.11190108079309793,6,5
962,5.0,6.6,385.55,3.11,40,5.43,5.43,24.13,-3.04,0,0,0.12402203343148614,6,3
963,6.0,7.62,446.6,3.42,84,5.64,6.5,20.84,-10.54,0,0,0.10268979540650669,6,5
964,5.5,13.5,402.48,3.16,210,5.4,7.86,24.46,-5.68,0,0,0.09589581044239168,6,6
965,5.0,5.39,451.78,3.37,72,5.58,5.29,24.08,-2.61,0,0,0.11736414739339689,6,5
966,7.0,12.92,381.31,3.64,13,4.57,4.57,24.28,-4.0,1,0,0.06428166871401564,6,1
967,9.0,11.5,410.06,4.09,32,6.92,6.79,24.36,-4.07,0,0,0.057625265165149375,6,5
968,6.0,15.77,461.78,3.68,45,5.17,4.18,24.49,-4.54,0,0,0.06409963483073114,6,3
969,7.0,9.6,410.04,3.87,25,6.86,6.86,24.4,-3.86,0,0,0.06387626837724343,6,4
970,5.5,8.6,382.63,3.2,152,4.68,4.68,24.03,-2.04,0,0,0.12987651221355942,6,5
971,9.0,19.5,411.55,3.93,71,5.64,5.64,25.16,-8.0,0,0,0.0378016149747019,6,6
972,11.0,13.0,380.0,3.02,28,7.32,7.32,24.01,-3.21,0,0,0.10104766189686658,6,2
973,5.0,7.04,373.75,3.71,24,5.14,5.14,24.59,-7.71,0,0,0.11711857944970606,6,5
974,5.5,9.6,384.19,3.69,21,5.21,5.21,24.27,-3.86,0,0,0.0895254225493726,6,2
975,6.0,10.44,380.0,3.76,52,4.04,3.96,24.09,-3.04,0,0,0.09216657314796399,6,4
976,7.0,9.2,380.0,4.07,35,4.57,4.57,24.44,-2.86,0,0,0.07644974365198394,6,4
977,9.0,12.55,380.0,3.08,13,4.93,4.93,24.48,-3.57,0,0,0.07818183138720883,6,6
978,6.0,6.9,382.33,3.2,172,5.79,5.79,24.02,-2.43,0,0,0.12657022995641684,6,2
979,7.0,17.5,380.0,3.96,67,5.43,5.43,24.32,-1.07,0,0,0.09807766544611188,6,3
980,9.0,13.5,430.84,3.75,45,6.79,7.79,24.0,-3.43,0,0,0.07042076614208867,6,3
981,6.0,9.01,433.33,3.63,120,5.82,5.82,24.58,-1.61,0,0,0.08827431707558643,6,3
982,9.0,10.0,430.63,3.57,196,5.5,5.5,24.1,-2.79,0,0,0.07303291783876052,6,6
983,8.0,10.5,380.1,3.5,21,4.64,4.64,24.57,-2.46,0,0,0.05959161505739754,6,5
984,8.0,10.5,380.0,3.13,44,4.39,4.39,24.0,-2.57,0,0,0.0647125088712809,6,4
985,7.0,14.5,436.82,3.47,45,5.93,5.93,24.36,-4.25,0,0,0.053064957228565024,6,6
986,7.0,8.89,387.71,3.67,21,4.75,4.75,24.28,-2.04,1,0,0.10418483124503913,6,1
987,8.0,12.5,380.0,6.13,9,6.75,6.75,24.99,-7.75,0,0,0.057582719608983535,6,3
988,9.0,13.5,380.52,3.35,33,7.14,7.14,24.3,-7.71,0,0,0.057539181713383236,6,5
989,9.0,13.5,374.35,3.38,40,3.93,3.93,24.22,-3.36,0,0,0.08176698955591837,6,6
990,9.0,16.0,457.95,3.87,78,5.43,5.43,24.4,-2.54,0,0,0.040239056385709265,6,5
991,7.0,9.84,396.67,4.64,12,4.4,4.4,24.7,-5.4,0,0,0.07556541802783766,6,2
992,11.0,17.14,396.2,3.68,79,7.0,7.0,24.1,-3.14,1,0,0.11750834787561316,6,1
993,7.0,15.0,459.11,3.78,72,6.0,5.57,24.53,-6.39,0,0,0.051564504618204825,6,6
994,8.0,10.0,383.0,4.18,19,5.14,5.14,24.32,-7.86,0,0,0.0924342584108964,6,5
995,7.0,7.92,380.65,3.73,54,6.07,6.07,24.21,-4.11,0,0,0.11484879145986815,6,2
996,5.5,8.2,421.56,3.47,77,7.07,6.36,24.54,-4.71,0,0,0.0925242139246517,6,2
997,5.5,8.0,379.49,3.37,98,6.14,6.14,24.51,-4.04,0,0,0.11225716852762374,6,4
998,9.0,13.56,397.91,3.58,111,7.57,7.57,24.69,-7.14,0,0,0.05358144701091188,6,5
999,8.0,8.2,380.0,4.55,10,5.5,5.5,24.44,-0.5,0,0,0.08641717417994363,6,2
1000,6.0,7.8,356.91,3.56,58,4.36,4.36,23.89,-2.21,0,0,0.11158936228803693,6,2
1001,8.0,12.0,432.63,3.51,76,7.36,8.07,24.33,-2.29,0,0,0.07335772581679317,6,3
1002,9.0,13.85,381.06,4.02,94,4.86,4.86,24.52,-1.89,0,0,0.06396933938401417,6,6
1003,11.0,17.02,381.02,3.2,98,5.79,5.79,24.3,-4.57,0,0,0.09873208154462937,6,4
1004,9.0,12.0,381.54,3.51,65,6.5,6.21,24.24,-3.57,0,0,0.09072570050569922,6,2
1005,5.5,8.0,420.0,4.9,12,4.29,4.29,24.72,-6.17,0,0,0.09423744940484229,6,5
1006,9.0,10.0,406.67,3.88,12,5.79,5.55,24.56,-4.1,0,0,0.06698775604658551,6,6
1007,5.0,6.23,380.0,3.54,40,5.57,5.57,24.37,-3.57,0,0,0.13223710381965786,6,6
1008,8.0,11.26,417.08,3.39,89,7.71,6.29,24.11,-3.86,0,0,0.07210104346891581,6,4
1009,7.0,10.5,449.29,4.1,28,5.36,4.46,24.3,-5.71,0,0,0.07827919628247958,6,4
1010,11.0,19.71,377.78,3.73,27,6.39,6.39,24.36,-4.07,0,0,0.06720825692938137,6,3
1011,9.0,10.06,478.63,4.18,51,5.93,6.36,24.5,-3.43,0,0,0.08324653497508702,6,5
1012,11.0,17.92,450.24,4.26,41,11.0,8.86,24.89,-6.71,0,0,0.07266143085240916,6,4
1013,9.0,10.26,382.27,3.8,44,5.86,5.86,24.51,-5.68,0,0,0.0804809224971957,6,2
1014,11.0,17.32,383.2,3.29,50,4.79,4.79,24.46,-3.71,0,0,0.07105469770604689,6,6
1015,8.0,9.03,449.24,3.12,42,6.93,5.07,24.06,-3.39,0,0,0.08542501922241719,6,4
1016,11.0,13.5,410.12,3.5,166,6.29,6.29,24.39,-3.57,0,0,0.05395605323100969,6,6
1017,11.0,14.75,441.18,4.11,68,7.0,6.64,24.78,-6.43,0,0,0.04101544420902222,6,6
1018,11.0,16.27,397.14,3.58,116,5.75,5.75,24.64,-5.68,0,0,0.07050773222608012,6,5
1019,7.0,9.98,457.33,3.31,45,6.92,3.93,23.9,-2.29,0,0,0.09640728140086059,6,6
1020,11.0,13.0,380.0,4.8,4,5.354239896,5.297020106000001,24.53,-4.486880364,0,0,0.0660387512235859,6,6
1021,8.0,11.0,445.98,3.85,45,4.17,4.71,24.04,-2.29,0,0,0.05937826537658041,6,3
1022,9.0,13.57,397.9,3.25,143,5.5,5.5,24.22,-2.71,0,0,0.08978684230967464,6,4
1023,9.0,10.0,388.18,3.87,55,8.86,8.86,24.68,-7.25,0,0,0.09353799902054162,6,6
1024,11.0,13.63,440.58,3.2,48,5.29,5.29,24.24,-4.89,0,0,0.053382494370635296,6,4
1025,5.0,11.0,385.9,3.04,61,5.5,5.5,23.99,-1.43,0,0,0.09187778331919168,6,5
1026,6.0,8.2,411.87,3.29,46,5.43,5.43,24.29,-3.75,0,0,0.11616534404570317,6,2
1027,8.0,10.36,406.18,3.58,110,5.29,5.36,24.55,-2.93,0,0,0.0607239883056208,6,3
1028,9.0,15.5,411.04,3.48,134,7.93,7.93,24.71,-2.96,0,0,0.054382001757654085,6,3
1029,6.0,10.61,381.71,4.1,70,5.5,5.5,24.59,-8.57,0,0,0.08040070727402208,6,2
1030,6.0,10.5,437.6,3.87,25,3.67,4.39,24.45,-2.93,0,0,0.0822182074971962,6,4
1031,7.0,12.41,378.0,3.79,120,5.43,5.43,24.31,-3.14,0,0,0.08217511390224105,6,5
1032,9.0,13.45,505.73,3.33,192,7.79,6.43,24.18,-2.86,0,0,0.07266539054785821,6,4
1033,6.0,10.5,396.94,3.71,85,7.07,7.07,24.59,-7.0,0,0,0.0934141751498407,6,4
1034,6.0,10.92,380.0,3.78,20,5.93,5.93,24.19,-4.79,0,0,0.08655673610351368,6,3
1035,7.0,11.5,383.17,3.18,126,5.14,5.14,24.03,-2.86,0,0,0.09750658263933457,6,5
1036,9.0,14.5,396.0,3.89,20,5.04,5.11,24.4,-5.57,0,0,0.061074690845166694,6,6
1037,5.5,16.16,422.73,3.34,99,5.17,5.21,20.81,-11.29,0,0,0.08395703478073091,6,4
1038,8.0,23.2,411.0,3.18,160,5.93,5.93,24.48,-3.29,0,0,0.055514621915831404,6,6
1039,6.0,10.5,479.05,4.64,21,5.54,5.35,24.59,-6.0,0,0,0.0563286232317888,6,5
1040,5.5,6.2,463.11,3.51,88,4.36,4.36,24.29,-4.86,0,0,0.1289922240610497,6,3
1041,6.0,15.0,501.09,3.41,202,9.79,7.86,24.23,-4.29,0,0,0.11071573445569725,6,4
1042,9.0,13.5,385.26,4.36,38,7.0,7.0,24.64,-4.86,0,0,0.03983757542033709,6,6
1043,6.0,10.0,462.35,3.97,17,5.25,7.5,24.53,-9.0,0,0,0.0907889454990171,6,4
1044,9.0,15.5,380.0,4.31,66,5.96,5.96,24.69,-3.96,0,0,0.07332628765895714,6,3
1045,7.0,12.5,380.0,3.71,19,3.52,3.52,24.48,-5.57,0,0,0.082137928956672,6,6
1046,5.0,8.0,451.72,3.63,36,4.36,5.11,24.44,-4.04,0,0,0.09294781550322531,6,3
1047,7.0,11.0,409.52,3.2,168,5.79,5.79,24.55,-4.29,0,0,0.06636885341917627,6,4
1048,11.0,7.94,444.9,3.09,142,7.25,6.43,23.99,-1.93,0,0,0.09213364797218833,6,3
1049,5.5,7.45,389.86,3.68,22,4.43,4.43,24.45,-6.29,0,0,0.10038162085380163,6,2
1050,9.0,13.5,384.5,3.56,64,4.46,4.46,24.09,-0.86,0,0,0.10017093543814166,6,5
1051,5.5,7.2,418.45,3.3,110,5.29,5.29,23.94,-1.07,0,0,0.10489086910955216,6,4
1052,6.0,9.2,385.84,3.2,38,5.71,5.71,24.07,-2.57,0,0,0.08463857102387187,6,2
1053,7.0,9.06,468.53,3.33,102,6.0,5.0,24.51,-4.75,0,0,0.08609675825147876,6,2
1054,5.0,7.4,381.89,3.86,9,4.0,4.0,24.45,-4.0,0,0,0.10463851252618202,6,5
1055,5.0,5.46,380.0,3.55,90,5.36,5.36,24.42,-3.36,0,0,0.12308288736795225,6,3
1056,13.0,18.57,381.22,3.72,18,4.42,5.07,24.45,-1.57,0,0,0.059512294144172605,6,5
1057,13.0,25.0,468.73,3.78,96,7.83,6.36,24.64,-3.71,0,0,0.03656999935136769,6,5
1058,9.0,10.85,380.0,4.29,114,6.29,6.29,24.94,-7.43,0,0,0.1024757875024524,6,4
1059,7.0,11.5,404.55,3.64,11,4.58,4.58,24.41,-3.25,0,0,0.07500607411503271,6,6
1060,11.0,15.56,402.92,3.77,166,6.14,6.14,24.38,-3.61,0,0,0.07712031255851991,6,3
1061,6.0,9.4,381.64,3.67,122,4.25,4.25,24.49,-4.71,0,0,0.0933942600035616,6,3
1062,9.0,14.98,435.13,3.57,180,6.93,6.93,24.23,-5.29,0,0,0.04521186054369784,6,4
1063,6.0,9.29,390.62,4.52,24,8.0,8.0,24.23,-3.29,0,0,0.12166267750067165,6,5
1064,9.0,11.5,427.72,4.04,114,6.12,5.86,24.24,-3.5,0,0,0.06995371001089466,6,6
1065,6.0,9.12,380.0,5.33,4,5.354239896,5.297020106000001,24.37,-4.486880364,0,0,0.10411247206830562,6,6
1066,15.0,19.0,403.53,3.16,132,6.14,6.14,23.97,-2.11,0,0,0.10101531245470091,6,3
1067,8.0,12.23,380.0,5.4,4,5.354239896,5.297020106000001,24.58,-4.486880364,0,0,0.07206941138701742,6,5
1068,11.0,12.0,380.0,3.56,7,9.5,9.5,24.45,-3.94,0,0,0.0746068929877372,6,4
1069,8.0,9.8,471.07,4.39,42,6.25,5.33,24.29,-6.67,0,0,0.0662037945108113,6,5
1070,8.0,11.5,384.56,3.22,309,5.0,5.0,24.57,-4.36,0,0,0.11153851795784185,6,6
1071,5.5,10.01,390.12,3.95,16,5.04,5.04,24.37,-2.5,0,0,0.07926470501046146,6,3
1072,7.0,9.8,457.86,3.23,28,4.88,6.5,24.16,-2.85,0,0,0.06837213525624257,6,4
1073,7.0,9.16,391.12,3.78,32,9.61,9.61,23.95,-4.14,0,0,0.09007357302375771,6,4
1074,6.0,10.5,452.95,4.58,77,6.0,6.04,24.0,-3.29,0,0,0.08747981982940695,6,2
1075,7.0,8.92,365.0,4.04,18,5.07,5.07,24.24,-4.29,0,0,0.06911923935551285,6,6
1076,7.0,9.44,442.22,3.48,36,5.71,5.71,24.03,-2.68,0,0,0.07019991251024335,6,6
1077,13.0,29.99,423.64,4.95,11,5.15,5.75,24.8,-4.67,0,0,0.039275135850975154,6,5
1078,7.0,9.85,423.08,3.43,52,5.04,5.04,24.13,-1.61,0,0,0.08844513885037701,6,4
1079,6.0,8.47,380.0,3.21,41,4.57,4.57,24.24,-2.43,0,0,0.10171653077417461,6,2
1080,7.0,10.0,447.1,4.55,31,6.45,6.45,24.09,-6.8,0,0,0.07334246141941937,6,6
1081,6.0,10.0,463.47,3.1,111,5.07,4.79,23.95,-2.14,0,0,0.0762379652132527,6,4
1082,7.0,15.33,416.94,3.1,86,6.8,6.33,24.1,-2.57,0,0,0.06543845927919295,6,3
1083,9.0,17.35,415.41,4.0,34,3.62,3.5,24.42,-4.33,0,0,0.06857451735258367,6,3
1084,6.0,7.6,472.53,3.38,166,5.71,5.5,24.58,-2.86,0,0,0.10322741877993219,6,2
1085,5.5,10.48,383.74,3.84,23,6.14,6.14,24.37,-7.21,0,0,0.09979200835289047,6,5
1086,5.0,9.92,380.0,4.2,16,3.92,3.92,24.62,-7.67,0,0,0.08174063964983214,6,3
1087,7.0,13.0,394.44,3.56,36,4.25,4.21,24.24,-1.57,0,0,0.07100088643330338,6,2
1088,8.0,12.0,385.88,3.65,17,4.86,4.86,24.21,-2.86,0,0,0.06999398402744254,6,5
1089,8.0,15.5,430.91,3.61,22,3.68,5.79,24.39,-1.89,0,0,0.06301061923895132,6,4
1090,7.0,9.8,380.0,3.6,85,4.64,4.64,24.38,-2.96,0,0,0.0800652612110213,6,4
1091,9.0,13.5,450.35,3.1,43,4.93,5.71,24.2,-3.82,0,0,0.05124492537998427,6,6
1092,9.0,32.15,413.82,3.71,123,7.92,8.57,24.81,-6.71,0,0,0.06274648289855808,6,6
1093,9.0,16.5,403.4,3.41,149,7.32,7.32,24.68,-2.43,1,0,0.0654262041265035,6,1
1094,9.0,18.65,433.24,3.56,71,5.17,4.71,24.47,-3.29,0,0,0.057172474962735136,6,4
1095,9.0,10.0,437.3,3.24,37,3.61,4.0,20.6,-8.07,0,0,0.09209925669139636,6,3
1096,7.0,13.5,476.07,3.68,82,9.08,7.21,24.74,-5.71,0,0,0.042847205737778477,6,6
1097,7.0,12.5,474.2,3.1,69,4.39,5.11,24.22,-2.82,0,0,0.05105171713763604,6,5
1098,5.5,8.4,380.0,3.71,37,6.88,6.86,24.6,-5.86,0,0,0.11363441831504872,6,5
1099,5.5,13.0,453.25,3.8,53,5.75,5.64,24.19,-2.25,0,0,0.06287673984142782,6,6
1100,9.0,12.14,380.0,4.14,26,5.25,5.25,24.61,-6.29,0,0,0.08539017986817403,6,6
1101,8.0,7.84,389.0,4.93,13,4.54,4.54,24.77,-6.5,0,0,0.08817064152896084,6,4
1102,9.0,15.0,412.13,4.34,23,5.0,5.0,24.77,-7.43,0,0,0.03435435442090764,6,3
1103,5.5,8.8,390.59,4.09,17,5.21,5.21,24.53,-3.75,0,0,0.08156626139776246,6,5
1104,6.0,9.55,380.0,3.5,18,4.89,4.89,24.49,-2.5,0,0,0.08613682603904248,6,5
1105,8.0,10.32,385.0,3.87,128,6.43,6.43,24.38,-4.0,0,0,0.08073190749713126,6,2
1106,8.0,13.71,378.0,3.06,21,4.79,4.79,24.23,-2.96,0,0,0.0819422194783315,6,3
1107,8.0,12.98,395.65,3.73,92,6.5,6.5,24.61,-5.43,0,0,0.07208182642480605,6,6
1108,11.0,13.5,380.0,3.66,146,7.0,7.0,24.45,-2.0,0,0,0.05778717101495289,6,3
1109,8.0,9.0,411.52,4.02,66,6.29,6.21,24.47,-2.07,0,0,0.07950993220269369,6,6
1110,9.0,11.5,382.5,3.64,128,6.21,6.21,24.3,-2.32,0,0,0.09364550371720869,6,6
1111,17.0,23.0,386.45,5.03,62,6.93,6.93,24.84,-6.43,0,0,0.030768313905017743,6,5
1112,5.0,10.5,431.92,3.39,151,4.36,4.04,24.12,-0.86,0,0,0.1241870498643491,6,4
1113,5.5,7.4,381.52,3.72,66,4.57,4.57,24.42,-3.29,0,0,0.1011551375198835,6,3
1114,5.5,9.8,367.14,3.28,21,3.68,3.68,24.14,-1.54,0,0,0.09525499520144744,6,3
1115,7.0,11.5,394.62,3.32,24,4.0,4.0,24.37,-4.57,0,0,0.09266008482839279,6,4
1116,5.0,5.4,380.0,3.01,91,5.32,5.32,24.24,-3.25,0,0,0.11161210578398707,6,6
1117,5.0,8.6,374.0,3.61,20,3.58,3.5,24.27,-1.54,0,0,0.10414985811467814,6,6
1118,6.0,18.0,444.99,3.44,91,4.71,4.89,24.25,-2.93,0,0,0.07583544795671586,6,3
1119,4.5,8.2,404.62,4.73,13,4.32,4.32,24.52,-4.14,0,0,0.0828487308261886,6,2
1120,6.0,12.4,431.11,4.85,27,7.8,7.29,24.85,-5.32,0,0,0.06737277127155088,6,3
1121,5.5,6.42,410.2,3.49,49,5.21,5.43,24.07,-4.46,0,0,0.12265103596635925,6,6
1122,5.0,12.0,387.48,3.6,29,4.67,4.86,24.21,-3.14,0,0,0.07550949548368846,6,6
1123,7.0,12.79,380.0,4.31,108,7.5,7.5,25.14,-10.71,0,0,0.06959044122423946,6,6
1124,7.0,12.5,382.74,3.49,73,6.39,6.39,24.25,-5.43,0,0,0.08828560747736885,6,3
1125,9.0,21.0,380.0,3.42,63,4.17,4.57,24.36,-4.25,0,0,0.07272828967116866,6,5
1126,9.0,18.0,414.97,3.91,33,3.75,4.5,24.36,-3.29,0,0,0.053244496149797496,6,5
1127,11.0,17.67,395.14,3.48,214,5.57,5.57,24.28,-2.32,0,0,0.10847849242725506,6,3
1128,11.0,24.35,411.79,3.7,151,4.42,5.32,24.8,-4.43,0,0,0.09129523927371386,6,6
1129,7.0,11.48,361.83,3.3,18,3.86,3.86,24.27,-3.71,0,0,0.09490389550539151,6,3
1130,5.0,7.2,399.09,4.3,44,5.42,5.14,24.38,-5.93,0,0,0.13186694732738624,6,5
1131,7.0,11.0,382.56,3.11,78,4.11,4.11,23.86,-0.82,0,0,0.10818035224511283,6,4
1132,9.0,11.5,398.07,3.84,74,5.07,5.07,24.49,-3.14,0,0,0.05932222355877553,6,2
1133,6.0,8.9,425.71,3.89,21,4.38,4.89,24.12,-2.5,0,0,0.09741082181436457,6,3
1134,13.0,26.88,466.51,3.46,209,7.36,7.36,24.65,-5.0,0,0,0.03385514509085749,6,3
1135,9.0,10.76,383.64,3.95,44,6.21,6.21,24.51,-2.5,0,0,0.05826518801618001,6,6
1136,7.0,19.82,410.31,3.95,26,8.21,8.21,24.51,-4.29,0,0,0.05593116898440682,6,6
1137,4.5,8.0,398.87,3.93,53,5.88,5.54,24.71,-6.86,0,0,0.09967286263477643,6,4
1138,4.5,9.39,428.87,2.92,31,4.54,4.54,24.17,-4.82,0,0,0.13125643432293457,6,3
1139,9.0,19.28,395.47,3.84,153,10.0,10.0,24.35,-5.0,0,0,0.08334688628864184,6,6
1140,9.0,10.56,380.0,3.89,8,4.85,4.85,24.45,-4.2,0,0,0.08368226045615818,6,6
1141,7.0,10.5,380.0,3.54,11,9.36,9.36,24.41,-3.54,0,0,0.09145759244385535,6,6
1142,7.0,11.5,408.76,3.99,41,5.5,5.21,24.37,-6.14,0,0,0.08053262251296361,6,5
1143,6.0,7.43,429.23,3.83,13,5.7,6.62,24.77,-6.0,0,0,0.09863751253066264,6,6
1144,9.0,12.22,380.35,3.04,148,5.29,5.29,24.07,-1.61,0,0,0.08963718155330871,6,6
1145,7.0,9.0,401.62,3.42,37,7.21,7.21,24.56,-4.29,0,0,0.081317065734653,6,2
1146,6.0,14.0,380.0,5.16,28,5.75,5.75,24.79,-6.71,0,0,0.06190952945565744,6,4
1147,7.0,9.2,384.0,4.1,20,5.5,5.5,24.66,-5.43,0,0,0.0871491762413903,6,3
1148,7.0,9.86,446.36,3.62,33,5.21,5.21,24.22,-0.86,0,0,0.0710902368113965,6,3
1149,9.0,11.5,378.87,3.43,94,5.67,5.5,24.51,-3.43,0,0,0.07133351738039811,6,5
1150,5.0,11.36,440.0,3.84,72,5.29,6.29,24.69,-5.04,0,0,0.10367657008650726,6,2
1151,11.0,29.14,423.08,4.09,13,9.25,9.25,24.71,-5.19,0,0,0.05794397432481186,6,5
1152,7.0,9.79,409.06,3.45,53,5.57,5.57,24.51,-5.43,0,0,0.06827811541118217,6,5
1153,6.0,11.43,442.31,3.39,52,3.83,3.18,24.31,-3.14,0,0,0.11401630213998402,6,2
1154,11.0,22.0,380.0,4.12,13,7.71,7.46,21.06,-11.14,0,0,0.05583520820894048,6,6
1155,5.5,10.5,409.09,4.15,22,5.58,5.14,24.68,-5.43,0,0,0.0718965194428362,6,2
1156,9.0,21.0,434.08,3.36,48,4.5,4.5,24.16,-3.14,0,0,0.05771129676463853,6,6
1157,4.5,6.2,380.0,2.81,13,4.39,4.39,24.44,-2.79,0,0,0.1217925562881935,6,2
1158,13.0,30.18,483.74,4.02,42,15.67,5.0,24.51,-7.0,0,0,0.08774503385744746,6,5
1159,8.0,11.79,387.27,4.03,22,5.21,5.21,24.46,-5.0,0,0,0.074123309577218,6,5
1160,7.0,14.5,411.79,3.16,156,6.93,6.93,24.45,-3.29,0,0,0.0568744601236853,6,5
1161,9.0,16.5,437.14,3.54,84,5.46,7.39,24.37,-2.86,0,0,0.04754662591219156,6,2
1162,7.0,9.44,430.99,3.12,162,5.58,5.58,24.28,-1.21,0,0,0.09666084193167873,6,2
1163,6.0,9.8,417.76,4.72,17,6.31,6.25,24.44,-7.6,0,0,0.08702467966223874,6,5
1164,8.0,15.0,472.58,3.45,178,8.31,6.79,24.79,-5.04,0,0,0.033349905676718,6,4
1165,7.0,9.38,385.88,4.47,34,4.93,4.93,24.53,-4.86,0,0,0.09469276528085448,6,5
1166,5.5,11.0,398.57,3.72,112,7.32,7.32,24.94,-3.75,0,0,0.10281467826424855,6,3
1167,7.0,11.44,413.63,3.63,135,6.57,6.57,24.14,-4.29,0,0,0.09341603068979856,6,4
1168,9.0,11.5,410.14,3.49,138,7.14,7.14,24.64,-3.54,0,0,0.06067075923466678,6,2
1169,8.0,11.0,389.21,3.69,63,3.9,4.5,24.57,-2.57,0,0,0.07201231767113389,6,6
1170,6.0,11.15,452.38,3.66,42,5.64,5.39,24.31,-5.57,0,0,0.07840193028322057,6,6
1171,11.0,18.0,386.46,3.41,180,5.02,5.02,24.49,-1.82,0,0,0.09445834807180158,6,4
1172,8.0,11.5,380.0,5.41,7,5.5,5.5,25.07,-8.0,0,0,0.08108086236303468,6,5
1173,11.0,24.0,380.0,4.27,24,5.93,5.93,24.76,-7.71,0,0,0.05648150008548786,6,6
1174,6.0,12.0,380.0,3.29,21,5.21,5.21,24.1,-5.29,0,0,0.07650572702698201,6,6
1175,7.0,11.39,378.98,3.58,62,6.0,5.71,20.79,-10.25,0,0,0.12215248443810228,6,4
1176,6.0,11.0,397.3,3.25,148,6.64,6.64,24.1,-1.75,0,0,0.12192511821852203,6,5
1177,7.0,14.5,409.67,3.55,91,5.04,5.04,24.26,-3.14,0,0,0.06555495882846758,6,5
1178,5.0,14.26,385.16,3.94,31,6.83,7.0,24.66,-4.25,0,0,0.06974115152254093,6,6
1179,6.0,10.5,390.75,3.63,28,3.62,3.61,24.09,-3.46,0,0,0.08128515550640078,6,6
1180,9.0,17.0,385.19,4.45,52,10.33,6.71,24.67,-10.14,0,0,0.06266437124662193,6,5
1181,9.0,13.5,444.16,3.65,99,6.79,6.0,24.05,-3.32,0,0,0.047086889495383304,6,4
1182,9.0,16.0,409.0,3.97,26,4.38,4.25,24.35,-3.0,0,0,0.042558364609688946,6,5
1183,9.0,16.0,409.13,3.53,69,6.33,6.33,20.82,-5.71,0,0,0.054544598814277506,6,5
1184,9.0,11.5,442.55,3.04,132,5.36,4.79,24.0,-1.57,0,0,0.08570099424493005,6,3
1185,8.0,10.5,415.12,3.63,57,4.71,4.71,24.35,-2.86,0,0,0.08686509131533121,6,2
1186,11.0,22.84,445.15,3.9,52,5.4,5.5,24.64,-5.57,0,0,0.03505293999358364,6,5
